,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe
10,https://twitter.com/wpsg/status/1589886478481780736,2022-11-08 07:44:09+00:00,"The introduction of tax allowances goes against the spirit of the Government’s previous commitment to apply the carbon tax uniformly to all sectors including energy-intensive and trade-exposed sectors, without exemption.","The introduction of tax allowances goes against the spirit of the Government’s previous commitment to apply the carbon tax uniformly to all sectors including energy-intensive and trade-exposed sectors, without exemption.",1589886478481780736,https://twitter.com/wpsg,1,0,2,0,1589886472630710272,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898864766614487e+18,https://twitter.com/wpsg,,,,,,,,
11,https://twitter.com/wpsg/status/1589886476661448704,2022-11-08 07:44:09+00:00,Our proposed US$35-57 by 2030 still sits below or at the very lowest end of these recommendations.,Our proposed US$35-57 by 2030 still sits below or at the very lowest end of these recommendations.,1589886476661448704,https://twitter.com/wpsg,1,0,2,0,1589886472630710272,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898864746355794e+18,https://twitter.com/wpsg,,,,,,,,
12,https://twitter.com/wpsg/status/1589886474635579392,2022-11-08 07:44:08+00:00,"The World Bank-supported High Commission on Carbon Prices proposes that US$50-100 is needed by 2030, the OECD provides a central estimate of €120 while the LSE's Grantham Institute suggests a price of US$145.","The World Bank-supported High Commission on Carbon Prices proposes that US$50-100 is needed by 2030, the OECD provides a central estimate of €120 while the LSE's Grantham Institute suggests a price of US$145.",1589886474635579392,https://twitter.com/wpsg,1,0,3,0,1589886472630710272,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898864726307103e+18,https://twitter.com/wpsg,,,,,,,,
13,https://twitter.com/wpsg/status/1589886472630710272,2022-11-08 07:44:08+00:00,"Carbon Pricing (Amendment) Bill, MP Louis Chua - It is also concerning that while we have a net zero by 2050 target, it appears that our near-term emissions are still expected to continue accelerating.","Carbon Pricing (Amendment) Bill, MP Louis Chua - It is also concerning that while we have a net zero by 2050 target, it appears that our near-term emissions are still expected to continue accelerating.",1589886472630710272,https://twitter.com/wpsg,2,1,13,0,1589886472630710272,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,
14,https://twitter.com/wpsg/status/1589885693828173825,2022-11-08 07:41:02+00:00,"The largest contribution to Singapore’s emissions undoubtedly comes from industry. And while it is industry that has been important for our economy, its decarbonisation is crucial, and our policies should be in place to speed progress, and to be transparent along the way.","The largest contribution to Singapore’s emissions undoubtedly comes from industry. And while it is industry that has been important for our economy, its decarbonisation is crucial, and our policies should be in place to speed progress, and to be transparent along the way.",1589885693828173825,https://twitter.com/wpsg,1,0,3,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898856918820045e+18,https://twitter.com/wpsg,,,,,,,,
15,https://twitter.com/wpsg/status/1589885691882004480,2022-11-08 07:41:02+00:00,ICCs cannot be the only tool in our markets toolkit to facilitate the green transition. Green financing and the development of robust and large financial markets for green instruments play a very important role to support enterprises and economies towards a decarbonised future.,ICCs cannot be the only tool in our markets toolkit to facilitate the green transition. Green financing and the development of robust and large financial markets for green instruments play a very important role to support enterprises and economies towards a decarbonised future.,1589885691882004480,https://twitter.com/wpsg,1,0,2,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898856901120205e+18,https://twitter.com/wpsg,,,,,,,,
16,https://twitter.com/wpsg/status/1589885690112020480,2022-11-08 07:41:01+00:00,"Third, requiring the Minister to state their reasons for granting permission to surrender ICCs beyond the prescribed limit ensures that we are told the reasons for such decisions upfront, reducing the need for unhelpful speculation or even false rumours to take bed.","Third, requiring the Minister to state their reasons for granting permission to surrender ICCs beyond the prescribed limit ensures that we are told the reasons for such decisions upfront, reducing the need for unhelpful speculation or even false rumours to take bed.",1589885690112020480,https://twitter.com/wpsg,1,0,1,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898856883545948e+18,https://twitter.com/wpsg,,,,,,,,
17,https://twitter.com/wpsg/status/1589885688354594817,2022-11-08 07:41:01+00:00,"Second, having the public registry listing the Minister’s decisions will also be a first step in examining whether the use of ICCs indeed fits its purpose of allowing facilities some leeway in producing emissions only in the near to medium term.","Second, having the public registry listing the Minister’s decisions will also be a first step in examining whether the use of ICCs indeed fits its purpose of allowing facilities some leeway in producing emissions only in the near to medium term.",1589885688354594817,https://twitter.com/wpsg,1,0,1,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589885686525866e+18,https://twitter.com/wpsg,,,,,,,,
18,https://twitter.com/wpsg/status/1589885686525865985,2022-11-08 07:41:00+00:00,"This could mean that the cost of producing emissions is significantly less than the cost of paying tax on emissions, which creates a disconnect between the purposes of carbon tax and the permitted use of ICCs.","This could mean that the cost of producing emissions is significantly less than the cost of paying tax on emissions, which creates a disconnect between the purposes of carbon tax and the permitted use of ICCs.",1589885686525865985,https://twitter.com/wpsg,1,0,1,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898856846719918e+18,https://twitter.com/wpsg,,,,,,,,
19,https://twitter.com/wpsg/status/1589885684671991808,2022-11-08 07:41:00+00:00,"First, the danger with allowing facilities to continuously use ICCs beyond the prescribed limit is that facilities may look to purchase ICCs with low and favourable prices.","First, the danger with allowing facilities to continuously use ICCs beyond the prescribed limit is that facilities may look to purchase ICCs with low and favourable prices.",1589885684671991808,https://twitter.com/wpsg,1,0,1,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898856828894208e+18,https://twitter.com/wpsg,,,,,,,,
20,https://twitter.com/wpsg/status/1589885682889420806,2022-11-08 07:41:00+00:00,"Allowing facilities to use ICCs for a sizable portion of their emissions may mean that facilities end up having less incentive to cut down on taxable emissions, as they do not have to pay tax on that portion of emissions.","Allowing facilities to use ICCs for a sizable portion of their emissions may mean that facilities end up having less incentive to cut down on taxable emissions, as they do not have to pay tax on that portion of emissions.",1589885682889420806,https://twitter.com/wpsg,1,0,2,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589885680687403e+18,https://twitter.com/wpsg,,,,,,,,
21,https://twitter.com/wpsg/status/1589885680687403010,2022-11-08 07:40:59+00:00,"Carbon Pricing (Amendment) Bill, MP He Ting Ru - Currently, the Bill allows for facilities to surrender international carbon credits (or ICCs) for up to 5% of their taxable emissions. This means that the percentage could be increased to more than 5% if the Minister permits.","Carbon Pricing (Amendment) Bill, MP He Ting Ru - Currently, the Bill allows for facilities to surrender international carbon credits (or ICCs) for up to 5% of their taxable emissions. This means that the percentage could be increased to more than 5% if the Minister permits.",1589885680687403010,https://twitter.com/wpsg,1,0,3,0,1589885680687403010,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,
22,https://twitter.com/wpsg/status/1589869542754619393,2022-11-08 06:36:51+00:00,Allowing the carbon tax to dynamically adapt to the state of the economy—as well as introducing additional aspects to our monetary and financial policies that ease the transition process—will go a long way toward ensuring buy-in from those affected by the carbon tax.,Allowing the carbon tax to dynamically adapt to the state of the economy—as well as introducing additional aspects to our monetary and financial policies that ease the transition process—will go a long way toward ensuring buy-in from those affected by the carbon tax.,1589869542754619393,https://twitter.com/wpsg,0,0,1,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898695409175224e+18,https://twitter.com/wpsg,,,,,,,,
23,https://twitter.com/wpsg/status/1589869540917522435,2022-11-08 06:36:51+00:00,"To this, we can now add support for the green transition in SMEs to this list of objectives for a potential ExIm Bank.","To this, we can now add support for the green transition in SMEs to this list of objectives for a potential ExIm Bank.",1589869540917522435,https://twitter.com/wpsg,1,0,1,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898695389881508e+18,https://twitter.com/wpsg,,,,,,,,
24,https://twitter.com/wpsg/status/1589869538988150784,2022-11-08 06:36:51+00:00,"This has been a core plank of the Workers’ Party manifesto, and is premised on the importance of offering financing to pursue internationalization and digitalization objectives for our small and medium enterprises.","This has been a core plank of the Workers’ Party manifesto, and is premised on the importance of offering financing to pursue internationalization and digitalization objectives for our small and medium enterprises.",1589869538988150784,https://twitter.com/wpsg,1,0,1,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898695371719967e+18,https://twitter.com/wpsg,,,,,,,,
25,https://twitter.com/wpsg/status/1589869537171996673,2022-11-08 06:36:50+00:00,Another way that the government can support the green transition is to establish an Export Import Bank.,Another way that the government can support the green transition is to establish an Export Import Bank.,1589869537171996673,https://twitter.com/wpsg,1,0,1,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898695352929772e+18,https://twitter.com/wpsg,,,,,,,,
26,https://twitter.com/wpsg/status/1589869535292977153,2022-11-08 06:36:50+00:00,"A steady increase in the carbon tax at this time is untimely. There is an alternative: allow the carbon tax to vary over time, with the specific rate adapted to the current state of the economy.","A steady increase in the carbon tax at this time is untimely. There is an alternative: allow the carbon tax to vary over time, with the specific rate adapted to the current state of the economy.",1589869535292977153,https://twitter.com/wpsg,1,0,1,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589869533271298e+18,https://twitter.com/wpsg,,,,,,,,
27,https://twitter.com/wpsg/status/1589869533271298048,2022-11-08 06:36:49+00:00,Carbon Pricing (Amendment) Bill MP – Jamus Lim  explained why the Worker’s Party believes that an emissions price of $15 per ton—targeted by the Carbon Pricing Act (CPA) for 2030—would be inadequate.,Carbon Pricing (Amendment) Bill MP – Jamus Lim  explained why the Worker’s Party believes that an emissions price of $15 per ton—targeted by the Carbon Pricing Act (CPA) for 2030—would be inadequate.,1589869533271298048,https://twitter.com/wpsg,1,0,10,0,1589869533271298048,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,
28,https://twitter.com/wpsg/status/1589865557616394242,2022-11-08 06:21:01+00:00,Creating a more limited allowance regime sends a stronger signal about how we intend to approach the carbon tax and ensures that no government of the day can prop up any large emitter in perpetuity.,Creating a more limited allowance regime sends a stronger signal about how we intend to approach the carbon tax and ensures that no government of the day can prop up any large emitter in perpetuity.,1589865557616394242,https://twitter.com/wpsg,0,0,1,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898655558505718e+18,https://twitter.com/wpsg,,,,,,,,
29,https://twitter.com/wpsg/status/1589865555850571776,2022-11-08 06:21:01+00:00,Hence we have tabled amendments to the broad powers given to the Minister to pick and choose taxable facilities to award non-time-limited allowances to.,Hence we have tabled amendments to the broad powers given to the Minister to pick and choose taxable facilities to award non-time-limited allowances to.,1589865555850571776,https://twitter.com/wpsg,1,0,1,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898655541728625e+18,https://twitter.com/wpsg,,,,,,,,
30,https://twitter.com/wpsg/status/1589865554172862464,2022-11-08 06:21:01+00:00,"so as to ensure that the carbon pricing regime is seen to be fair, clear and uniformly applicable to all, which enhances public buy-in, while at the same time making sure that it is a sufficiently robust nudge to business to find the best ways to reduce emissions.","so as to ensure that the carbon pricing regime is seen to be fair, clear and uniformly applicable to all, which enhances public buy-in, while at the same time making sure that it is a sufficiently robust nudge to business to find the best ways to reduce emissions.",1589865554172862464,https://twitter.com/wpsg,1,0,1,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589865552402862e+18,https://twitter.com/wpsg,,,,,,,,
31,https://twitter.com/wpsg/status/1589865552402862089,2022-11-08 06:21:00+00:00,"While we support the thrust of this Bill, the Workers’ Party has some amendments to suggest. Our amendments, we seek to limit the scope and extent of allowances and to increase transparency and accountability,","While we support the thrust of this Bill, the Workers’ Party has some amendments to suggest. Our amendments, we seek to limit the scope and extent of allowances and to increase transparency and accountability,",1589865552402862089,https://twitter.com/wpsg,1,0,1,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589865550670594e+18,https://twitter.com/wpsg,,,,,,,,
32,https://twitter.com/wpsg/status/1589865550670594049,2022-11-08 06:21:00+00:00,"And their participation remind us of what is at stake here, why this climate change fight is critical not only for the world but for Singapore’s national interest.","And their participation remind us of what is at stake here, why this climate change fight is critical not only for the world but for Singapore’s national interest.",1589865550670594049,https://twitter.com/wpsg,1,0,1,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5898655486405796e+18,https://twitter.com/wpsg,,,,,,,,
33,https://twitter.com/wpsg/status/1589865548640579585,2022-11-08 06:20:59+00:00,"On Carbon Pricing (Amendment) Bill, MP Leon Perera - As we debate this Bill, I am proud that our Singapore representatives and youth environmental activists are flying our flag in Egypt at the UN Climate Change Conference or COP27.","On Carbon Pricing (Amendment) Bill, MP Leon Perera - As we debate this Bill, I am proud that our Singapore representatives and youth environmental activists are flying our flag in Egypt at the UN Climate Change Conference or COP27.",1589865548640579585,https://twitter.com/wpsg,1,0,4,0,1589865548640579585,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,
34,https://twitter.com/wpsg/status/1589516508165967872,2022-11-07 07:14:01+00:00,"MP Jamus Lim - While this is, in our view, unambiguously inferior to some of the alternative revenue generation strategies that Workers’ Party has previously advocated, it may offer a stop-gap measure that afford precious relief to our people at this time.","MP Jamus Lim - While this is, in our view, unambiguously inferior to some of the alternative revenue generation strategies that Workers’ Party has previously advocated, it may offer a stop-gap measure that afford precious relief to our people at this time.",1589516508165967872,https://twitter.com/wpsg,1,0,9,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589516506207236e+18,https://twitter.com/wpsg,,,,,,,,
35,https://twitter.com/wpsg/status/1589516506207236097,2022-11-07 07:14:01+00:00,"MP Jamus Lim - I wish to suggest why a temporary postponement of GST on essential items—in effect, allowing for additional exemptions in the amendments in section 16 of the principal Act—has much to merit serious consideration.","MP Jamus Lim - I wish to suggest why a temporary postponement of GST on essential items—in effect, allowing for additional exemptions in the amendments in section 16 of the principal Act—has much to merit serious consideration.",1589516506207236097,https://twitter.com/wpsg,1,0,7,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589516504185602e+18,https://twitter.com/wpsg,,,,,,,,
36,https://twitter.com/wpsg/status/1589516504185602048,2022-11-07 07:14:01+00:00,"MP Jamus Lim -The example that I had previously shared with this House—the case of Japan—remains instructive. Japan increased its version of GST thrice over the past quarter-century.  Each time, the inflation rate would more or less double, for up to a year.","MP Jamus Lim -The example that I had previously shared with this House—the case of Japan—remains instructive. Japan increased its version of GST thrice over the past quarter-century.  Each time, the inflation rate would more or less double, for up to a year.",1589516504185602048,https://twitter.com/wpsg,1,0,1,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895165021681418e+18,https://twitter.com/wpsg,,,,,,,,
37,https://twitter.com/wpsg/status/1589516502168141824,2022-11-07 07:14:00+00:00,"MP Jamus Lim - There is a strong likelihood that the increase in GST will further feed inflation. In practice, we have often observed increases in inflation following the introduction of value-added taxes, such as the GST.","MP Jamus Lim - There is a strong likelihood that the increase in GST will further feed inflation. In practice, we have often observed increases in inflation following the introduction of value-added taxes, such as the GST.",1589516502168141824,https://twitter.com/wpsg,1,0,2,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895165001884303e+18,https://twitter.com/wpsg,,,,,,,,
38,https://twitter.com/wpsg/status/1589516500188430341,2022-11-07 07:14:00+00:00,"MP Jamus Lim - Yet these self-same goods and services are, not coincidentally, also frequently the most visible ones to the average consumer.","MP Jamus Lim - Yet these self-same goods and services are, not coincidentally, also frequently the most visible ones to the average consumer.",1589516500188430341,https://twitter.com/wpsg,1,0,2,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.589516498137387e+18,https://twitter.com/wpsg,,,,,,,,
39,https://twitter.com/wpsg/status/1589516498137387009,2022-11-07 07:13:59+00:00,"MP Jamus Lim - Inflation has hit hardest in in the categories that are often excluded from the so-called core measure of inflation commonly targeted by central banks, which is food and fuel.","MP Jamus Lim - Inflation has hit hardest in in the categories that are often excluded from the so-called core measure of inflation commonly targeted by central banks, which is food and fuel.",1589516498137387009,https://twitter.com/wpsg,1,0,2,0,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895164959731343e+18,https://twitter.com/wpsg,,,,,,,,
40,https://twitter.com/wpsg/status/1589516495973134336,2022-11-07 07:13:59+00:00,"Parliamentary speech 7th Nov 22, MP Jamus Lim - The Workers’ Party has opposed this (G.S.T) increase, and continues to do so. Nevertheless, in the spirit of advancing the debate, we have offered a number of credible alternatives to the decision to stubbornly plough ahead.","Parliamentary speech 7th Nov 22, MP Jamus Lim - The Workers’ Party has opposed this (G.S.T) increase, and continues to do so. Nevertheless, in the spirit of advancing the debate, we have offered a number of credible alternatives to the decision to stubbornly plough ahead.",1589516495973134336,https://twitter.com/wpsg,6,6,38,1,1589516495973134336,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,
41,https://twitter.com/wpsg/status/1589512332203683842,2022-11-07 06:57:26+00:00,"MP Louis Chua -Are we contributing to inflationary pressures? I am not much of a football person, but when your team is five-nil down, does it make sense to respond by scoring an own goal?","MP Louis Chua -Are we contributing to inflationary pressures? I am not much of a football person, but when your team is five-nil down, does it make sense to respond by scoring an own goal?",1589512332203683842,https://twitter.com/wpsg,0,0,10,0,1589512326419738625,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895123301191148e+18,https://twitter.com/wpsg,,,,,,,,
42,https://twitter.com/wpsg/status/1589512330119114753,2022-11-07 06:57:25+00:00,"MP Louis Chua - Do we really want to fan the flames of inflation, and contribute an additional unnecessary one percentage point increase in the cost of living?","MP Louis Chua - Do we really want to fan the flames of inflation, and contribute an additional unnecessary one percentage point increase in the cost of living?",1589512330119114753,https://twitter.com/wpsg,1,0,9,0,1589512326419738625,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895123281771438e+18,https://twitter.com/wpsg,,,,,,,,
43,https://twitter.com/wpsg/status/1589512328177143810,2022-11-07 06:57:25+00:00,"MP Louis Chua - While we recognize that the GST hike is meant to meet growing expenditure needs, The Workers’ Party has consistently made clear our view that the GST hike is not necessary, and that there are ways to raise recurrent revenue without resorting to an increase in GST.","MP Louis Chua - While we recognize that the GST hike is meant to meet growing expenditure needs, The Workers’ Party has consistently made clear our view that the GST hike is not necessary, and that there are ways to raise recurrent revenue without resorting to an increase in GST.",1589512328177143810,https://twitter.com/wpsg,1,1,5,0,1589512326419738625,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.5895123264197386e+18,https://twitter.com/wpsg,,,,,,,,
